as_of_date,store_id,city,state,region,product_id,product_name,category,sub_category,on_hand_qty,reorder_point,avg_daily_sales,days_of_supply,is_stockout_risk
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,1,2,0.0667,15.00,t
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,8,2,0.0667,120.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-AR-10000122,Newell 314,Office Supplies,Art,7,2,0.0889,78.75,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,4,2,0.0556,72.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,4,2,0.0444,90.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,4,2,0.0556,72.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,9,2,0.0556,162.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,8,2,0.0667,120.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,9,2,0.0556,162.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-BI-10004182,Economy Binders,Office Supplies,Binders,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-PA-10000249,Easy-staple paper,Office Supplies,Paper,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-PA-10001937,Xerox 21,Office Supplies,Paper,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,3,2,0.0556,54.00,f
2017-12-30,UnitedStates-Central-Houston-Texas,Houston,Texas,Central,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-Central-Independence-Missouri,Independence,Missouri,Central,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-Central-Indianapolis-Indiana,Indianapolis,Indiana,Central,OFF-BI-10004182,Economy Binders,Office Supplies,Binders,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-Central-Indianapolis-Indiana,Indianapolis,Indiana,Central,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,3,2,0.0556,54.00,f
2017-12-30,UnitedStates-Central-Indianapolis-Indiana,Indianapolis,Indiana,Central,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,3,2,0.0889,33.75,f
2017-12-30,UnitedStates-Central-Lafayette-Indiana,Lafayette,Indiana,Central,OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,Storage,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-Central-Lakeville-Minnesota,Lakeville,Minnesota,Central,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,7,2,0.1111,63.00,f
2017-12-30,UnitedStates-Central-Lawton-Oklahoma,Lawton,Oklahoma,Central,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-Central-Lawton-Oklahoma,Lawton,Oklahoma,Central,OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-Central-LeagueCity-Texas,League City,Texas,Central,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-Central-LeagueCity-Texas,League City,Texas,Central,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,3,2,0.0778,38.57,f
2017-12-30,UnitedStates-Central-Madison-Wisconsin,Madison,Wisconsin,Central,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,3,2,0.0444,67.50,f
2017-12-30,UnitedStates-Central-Madison-Wisconsin,Madison,Wisconsin,Central,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-Central-Madison-Wisconsin,Madison,Wisconsin,Central,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-Central-Madison-Wisconsin,Madison,Wisconsin,Central,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-Central-Madison-Wisconsin,Madison,Wisconsin,Central,TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-Central-Mansfield-Texas,Mansfield,Texas,Central,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables,3,2,0.0556,54.00,f
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,6,2,0.0111,540.00,f
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,5,2,0.0667,75.00,f
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,Binders,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,8,2,0.0556,144.00,f
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,OFF-LA-10003720,Avery 487,Office Supplies,Labels,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,Storage,2,2,0.0111,180.00,t
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,6,2,0.0667,90.00,f
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,10,2,0.1000,100.00,f
2017-12-30,UnitedStates-Central-Milwaukee-Wisconsin,Milwaukee,Wisconsin,Central,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-Central-Minneapolis-Minnesota,Minneapolis,Minnesota,Central,OFF-AR-10001216,Newell 339,Office Supplies,Art,8,2,0.0556,144.00,f
2017-12-30,UnitedStates-Central-Minneapolis-Minnesota,Minneapolis,Minnesota,Central,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-Central-Minneapolis-Minnesota,Minneapolis,Minnesota,Central,OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-Central-Minneapolis-Minnesota,Minneapolis,Minnesota,Central,OFF-PA-10003127,Easy-staple paper,Office Supplies,Paper,0,2,0.0111,0.00,t
2017-12-30,UnitedStates-Central-Muskogee-Oklahoma,Muskogee,Oklahoma,Central,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,5,2,0.0111,450.00,f
2017-12-30,UnitedStates-Central-Muskogee-Oklahoma,Muskogee,Oklahoma,Central,TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,Phones,7,2,0.0889,78.75,f
2017-12-30,UnitedStates-Central-Naperville-Illinois,Naperville,Illinois,Central,TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories,1,2,0.0556,18.00,t
2017-12-30,UnitedStates-Central-OakPark-Illinois,Oak Park,Illinois,Central,OFF-AR-10000823,Newell 307,Office Supplies,Art,6,2,0.0778,77.14,f
2017-12-30,UnitedStates-Central-Odessa-Texas,Odessa,Texas,Central,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-Central-Odessa-Texas,Odessa,Texas,Central,OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-Central-OklahomaCity-Oklahoma,Oklahoma City,Oklahoma,Central,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,6,2,0.1000,60.00,f
2017-12-30,UnitedStates-Central-Omaha-Nebraska,Omaha,Nebraska,Central,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-Central-Omaha-Nebraska,Omaha,Nebraska,Central,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,8,2,0.0444,180.00,f
2017-12-30,UnitedStates-Central-OverlandPark-Kansas,Overland Park,Kansas,Central,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,8,2,0.0667,120.00,f
2017-12-30,UnitedStates-Central-OverlandPark-Kansas,Overland Park,Kansas,Central,OFF-FA-10003495,Staples,Office Supplies,Fasteners,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-Central-Palatine-Illinois,Palatine,Illinois,Central,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,10,2,0.0778,128.57,f
2017-12-30,UnitedStates-Central-ParkRidge-Illinois,Park Ridge,Illinois,Central,OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,3,2,0.1000,30.00,f
2017-12-30,UnitedStates-Central-Pasadena-Texas,Pasadena,Texas,Central,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-Central-Pasadena-Texas,Pasadena,Texas,Central,OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,Art,1,2,0.0556,18.00,t
2017-12-30,UnitedStates-Central-Pasadena-Texas,Pasadena,Texas,Central,TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,10,2,0.0667,150.00,f
2017-12-30,UnitedStates-Central-Peoria-Illinois,Peoria,Illinois,Central,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-Central-Peoria-Illinois,Peoria,Illinois,Central,FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-Central-Peoria-Illinois,Peoria,Illinois,Central,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-Central-Peoria-Illinois,Peoria,Illinois,Central,OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-Central-Plano-Texas,Plano,Texas,Central,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,2,2,0.0444,45.00,t
2017-12-30,UnitedStates-Central-Plano-Texas,Plano,Texas,Central,OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-Central-Richmond-Indiana,Richmond,Indiana,Central,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-Central-Richmond-Indiana,Richmond,Indiana,Central,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-Central-Richmond-Indiana,Richmond,Indiana,Central,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-Central-Richmond-Indiana,Richmond,Indiana,Central,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-Central-Richmond-Indiana,Richmond,Indiana,Central,TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,Phones,3,2,0.0444,67.50,f
2017-12-30,UnitedStates-Central-Rochester-Minnesota,Rochester,Minnesota,Central,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-Central-Rochester-Minnesota,Rochester,Minnesota,Central,OFF-AR-10001315,Newell 310,Office Supplies,Art,4,2,0.0556,72.00,f
2017-12-30,UnitedStates-Central-Rochester-Minnesota,Rochester,Minnesota,Central,OFF-LA-10000134,Avery 511,Office Supplies,Labels,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-Central-Rochester-Minnesota,Rochester,Minnesota,Central,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-Central-Rochester-Minnesota,Rochester,Minnesota,Central,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-Central-Rochester-Minnesota,Rochester,Minnesota,Central,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,6,2,0.0111,540.00,f
2017-12-30,UnitedStates-Central-Rochester-Minnesota,Rochester,Minnesota,Central,TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-Central-Rockford-Illinois,Rockford,Illinois,Central,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,8,2,0.1556,51.43,f
2017-12-30,UnitedStates-Central-Rockford-Illinois,Rockford,Illinois,Central,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,8,2,0.0889,90.00,f
2017-12-30,UnitedStates-Central-Rockford-Illinois,Rockford,Illinois,Central,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-Central-Rockford-Illinois,Rockford,Illinois,Central,OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,9,2,0.0444,202.50,f
2017-12-30,UnitedStates-Central-Roseville-Michigan,Roseville,Michigan,Central,OFF-SU-10001935,Staple remover,Office Supplies,Supplies,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-Central-RoundRock-Texas,Round Rock,Texas,Central,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-Central-RoundRock-Texas,Round Rock,Texas,Central,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-Central-RoundRock-Texas,Round Rock,Texas,Central,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-Central-Saginaw-Michigan,Saginaw,Michigan,Central,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,4,2,0.0444,90.00,f
2017-12-30,UnitedStates-Central-Saginaw-Michigan,Saginaw,Michigan,Central,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-Central-Saginaw-Michigan,Saginaw,Michigan,Central,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,3,2,0.1000,30.00,f
2017-12-30,UnitedStates-Central-Saginaw-Michigan,Saginaw,Michigan,Central,OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,4,2,0.0444,90.00,f
2017-12-30,UnitedStates-Central-Saginaw-Michigan,Saginaw,Michigan,Central,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,6,2,0.0111,540.00,f
2017-12-30,UnitedStates-Central-Saginaw-Michigan,Saginaw,Michigan,Central,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-Central-SaintLouis-Missouri,Saint Louis,Missouri,Central,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,7,2,0.1111,63.00,f
2017-12-30,UnitedStates-Central-SaintLouis-Missouri,Saint Louis,Missouri,Central,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-Central-SanAngelo-Texas,San Angelo,Texas,Central,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-Central-SanAntonio-Texas,San Antonio,Texas,Central,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,2,2,0.0667,30.00,t
2017-12-30,UnitedStates-Central-SanAntonio-Texas,San Antonio,Texas,Central,OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art,9,2,0.0667,135.00,f
2017-12-30,UnitedStates-Central-SanAntonio-Texas,San Antonio,Texas,Central,OFF-AR-10000634,Newell 320,Office Supplies,Art,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-Central-SanAntonio-Texas,San Antonio,Texas,Central,OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-Central-SanAntonio-Texas,San Antonio,Texas,Central,OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-Central-SanAntonio-Texas,San Antonio,Texas,Central,OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-Central-SanAntonio-Texas,San Antonio,Texas,Central,OFF-PA-10000304,Xerox 1995,Office Supplies,Paper,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-Central-SanAntonio-Texas,San Antonio,Texas,Central,OFF-PA-10000520,Xerox 201,Office Supplies,Paper,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-Central-SanAntonio-Texas,San Antonio,Texas,Central,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,8,2,0.0556,144.00,f
2017-12-30,UnitedStates-Central-Skokie-Illinois,Skokie,Illinois,Central,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,5,2,0.0667,75.00,f
2017-12-30,UnitedStates-Central-Skokie-Illinois,Skokie,Illinois,Central,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-Central-Skokie-Illinois,Skokie,Illinois,Central,OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,8,2,0.0667,120.00,f
